date,kod_useku,POP_CELKEM,pop_rezidentska,pop_vlastnicka,pop_abonentska,pop_prenosna,pop_carsharing,pop_ekologicka,pop_ostatni,pop_socialni
2024-04-30,P8-1161,8,0,0,4,4,0,0,0,0
2024-04-30,P8-1162,23,15,0,3,0,0,0,0,5
2024-04-30,P8-1166,1,0,0,0,0,0,0,0,1
2024-04-30,P8-1167,6,3,0,1,0,0,0,0,2
2024-04-30,P8-1172,12,1,0,4,0,0,0,0,7
2024-04-30,P8-1176,21,15,0,0,0,0,0,0,6
2024-04-30,P8-1177,10,0,0,10,0,0,0,0,0
2024-04-30,P8-1229,139,97,0,1,0,0,0,0,41
2024-04-30,P8-1230,9,7,0,0,0,0,0,0,2
2024-04-30,P8-1231,8,4,0,0,0,0,0,0,4
2024-04-30,P8-1232,25,17,0,1,0,0,0,0,7
2024-04-30,P8-1233,42,24,0,1,6,0,0,0,11
2024-04-30,P8-1234,41,26,1,3,0,0,0,0,11
2024-04-30,P8-1238,87,67,3,2,0,0,0,0,15
2024-04-30,P8-1239,8,6,0,1,0,0,0,0,1
2024-04-30,P8-1241,152,92,3,3,0,0,0,0,54
2024-04-30,P8-1242,48,33,1,2,0,0,0,0,12
2024-04-30,P8-1307,9,5,0,1,0,0,0,0,3
2024-04-30,P8-1308,3,0,0,0,0,0,0,0,3
2024-04-30,P8-1309,12,6,1,0,0,0,0,0,5
2024-04-30,P8-1310,6,6,0,0,0,0,0,0,0
2024-04-30,P8-1315,7,7,0,0,0,0,0,0,0
2024-04-30,P8-1318,11,8,0,0,0,0,0,0,3
2024-04-30,P8-1319,13,13,0,0,0,0,0,0,0
2024-04-30,P8-1320,5,4,0,0,0,0,0,0,1
2024-04-30,P8-1321,6,6,0,0,0,0,0,0,0
2024-04-30,P8-1322,1,0,0,0,0,0,0,0,1
2024-04-30,P8-1324,4,3,0,0,0,0,0,0,1
2024-04-30,P8-1325,4,4,0,0,0,0,0,0,0
2024-04-30,P8-1326,4,2,0,0,0,0,0,0,2
2024-04-30,P8-1327,13,11,0,0,0,0,0,0,2
2024-04-30,P8-1328,14,10,0,1,0,0,0,0,3
2024-04-30,P8-1329,6,5,0,0,0,0,0,0,1
2024-04-30,P8-1330,8,7,0,0,0,0,0,0,1
2024-04-30,P8-1331,1,0,0,0,0,0,0,0,1
2024-04-30,P8-1332,16,13,0,1,0,0,0,0,2
2024-04-30,P8-1333,7,3,1,0,0,0,0,0,3
2024-04-30,P8-1334,4,1,0,0,0,0,0,0,3
2024-04-30,P8-1335,2,1,0,0,0,0,0,0,1
2024-04-30,P8-1336,8,6,0,0,0,0,0,0,2
2024-04-30,P8-1337,9,6,0,1,0,0,0,0,2
2024-04-30,P8-1339,18,16,0,0,0,0,0,0,2
2024-04-30,P8-1366,12,9,0,0,0,0,0,0,3
2024-04-30,P8-1368,2,2,0,0,0,0,0,0,0
2024-04-30,P8-1369,7,4,0,1,0,0,0,0,2
2024-04-30,P8-1370,6,6,0,0,0,0,0,0,0
2024-04-30,P8-1371,4,4,0,0,0,0,0,0,0
2024-04-30,P8-1382,11,8,0,0,0,0,0,0,3
2024-04-30,P8-1401,1,1,0,0,0,0,0,0,0
2024-04-30,P8-1402,2,1,0,0,0,0,0,0,1
2024-04-30,P8-1405,9,5,0,2,0,0,0,0,2
2024-04-30,P8-1407,4,3,0,0,0,0,0,0,1
2024-04-30,P8-1408,9,5,0,0,0,0,0,0,4
2024-04-30,P8-1410,1,1,0,0,0,0,0,0,0
2024-04-30,P8-1411,2,2,0,0,0,0,0,0,0
2024-04-30,P8-1412,1,0,0,0,0,0,0,0,1
2024-04-30,P8-1413,7,3,1,0,0,0,0,0,3
2024-04-30,P8-1415,1,1,0,0,0,0,0,0,0
2024-04-30,P8-1416,18,12,0,0,0,0,0,0,6
2024-04-30,P8-1417,62,42,0,0,0,0,0,0,20
2024-04-30,P8-1419,1,1,0,0,0,0,0,0,0
2024-04-30,P8-1421,22,13,0,0,0,0,0,0,9
2024-04-30,P8-1424,66,48,0,0,0,0,0,0,18
2024-04-30,P8-1426,37,19,0,1,0,0,0,0,17
2024-04-30,P8-1427,1,0,0,0,0,0,0,0,1
2024-04-30,P8-1428,5,4,0,1,0,0,0,0,0
2024-04-30,P8-1431,22,13,0,0,0,0,0,0,9
2024-04-30,P8-1432,79,53,0,3,0,0,0,0,23
2024-04-30,P8-1434,11,6,0,0,0,0,0,0,5
2024-04-30,P8-1435,101,59,0,0,0,0,1,0,41
2024-04-30,P8-1436,29,8,0,0,0,0,0,0,21
2024-04-30,P8-1437,298,198,4,3,0,0,0,0,93
2024-04-30,P8-1453,466,307,8,8,1,0,1,0,141
2024-04-30,P8-1454,119,92,1,1,0,0,0,0,25
2024-04-30,P8-1460,160,106,1,5,1,0,0,0,47
2024-04-30,P8-1463,486,327,3,6,1,0,0,1,148
2024-04-30,P8-1465,316,211,3,6,0,0,0,0,96
2024-04-30,P8-1466,1,0,0,1,0,0,0,0,0
2024-04-30,P8-1467,218,152,0,2,0,0,0,1,63
2024-04-30,P8-1468,227,145,0,5,0,0,0,0,77
2024-04-30,P8-1470,162,97,2,1,0,0,0,0,62
2024-04-30,P8-1471,63,42,0,0,0,0,0,0,21
2024-04-30,P8-1472,99,60,0,5,0,0,0,0,34
2024-04-30,P8-1473,18,10,0,0,0,0,0,0,8
2024-04-30,P8-1501,42,35,0,0,0,0,0,0,7
2024-04-30,P8-1502,40,20,0,2,0,0,0,0,18
2024-04-30,P8-1503,25,13,1,1,0,0,0,0,10
2024-04-30,P8-1504,260,163,2,0,0,0,1,2,92
2024-04-30,P8-1505,111,67,2,1,0,0,0,0,41
2024-04-30,P8-1506,229,140,0,1,0,0,2,0,86
2024-04-30,P8-1507,438,272,2,4,0,0,0,1,159
2024-04-30,P8-1508,98,67,0,0,0,0,0,0,31
2024-04-30,P8-1510,63,47,1,5,0,0,0,0,10
2024-04-30,P8-1511,7,6,0,0,0,0,0,0,1
2024-04-30,P8-1512,1,0,0,0,0,0,0,0,1
2024-04-30,P8-1513,14,8,0,0,0,0,0,0,6
2024-04-30,P8-1514,38,20,0,0,0,0,0,0,18
2024-04-30,P8-1515,33,23,0,0,0,0,0,0,10
2024-04-30,P8-1516,4,3,0,0,0,0,0,0,1
2024-04-30,P8-1517,23,17,0,0,0,0,0,0,6
2024-04-30,P8-1518,10,5,0,0,0,0,0,0,5
2024-04-30,P8-1519,7,7,0,0,0,0,0,0,0
2024-04-30,P8-1520,23,13,1,0,0,0,0,0,9
2024-04-30,P8-1521,34,24,0,1,0,0,0,0,9
2024-04-30,P8-1522,9,7,0,0,0,0,0,0,2
2024-04-30,P8-1523,96,67,2,0,0,0,0,0,27
2024-04-30,P8-1524,136,91,2,5,0,0,0,0,38
2024-04-30,P8-1525,57,38,1,2,0,0,0,0,16
2024-04-30,P8-1526,68,46,0,0,0,0,0,0,22
2024-04-30,P8-1527,56,37,1,1,0,0,0,0,17
2024-04-30,P8-1528,78,46,3,3,0,0,0,0,26
2024-04-30,P8-1529,42,34,0,0,0,0,0,0,8
2024-04-30,P8-2002,82,57,0,2,0,0,0,0,23
2024-04-30,P8-2003,72,45,1,0,0,0,0,0,26
2024-04-30,P8-2005,79,46,3,0,0,0,0,0,30
2024-04-30,P8-2006,44,32,3,1,0,0,0,0,8
2024-04-30,P8-2007,1,1,0,0,0,0,0,0,0
2024-04-30,P8-2008,177,108,1,1,0,0,0,0,67
2024-04-30,P8-2009,81,53,4,0,0,0,0,0,24
2024-04-30,P8-2018,1,0,0,0,0,0,0,0,1
2024-04-30,P8-2020,11,8,0,0,0,0,0,0,3
2024-04-30,P8-2021,9,4,0,1,0,0,0,0,4
2024-04-30,P8-2022,15,10,0,1,0,0,0,0,4
2024-04-30,P8-2023,12,9,0,0,0,0,0,0,3
2024-04-30,P8-2024,21,18,1,0,0,0,0,0,2
2024-04-30,P8-2025,41,32,0,0,0,0,0,0,9
2024-04-30,P8-2102,3,0,0,3,0,0,0,0,0
2024-04-30,P8-2106,3,3,0,0,0,0,0,0,0
2024-04-30,P8-2109,4,2,0,0,0,0,0,0,2
2024-04-30,P8-2110,7,2,1,0,0,0,0,0,4
2024-04-30,P8-2111,3,2,0,0,0,0,0,0,1
2024-04-30,P8-2113,24,8,0,2,0,0,2,3,9
2024-04-30,P8-2114,6,3,0,0,0,0,0,0,3
2024-04-30,P8-2115,38,29,1,0,0,0,0,0,8
2024-04-30,P8-2116,9,8,0,0,0,0,0,0,1
2024-04-30,P8-2117,7,4,1,0,0,0,0,0,2
2024-04-30,P8-2118,22,13,0,2,0,0,0,0,7
2024-04-30,P8-2119,9,7,0,0,0,0,0,0,2
2024-04-30,P8-2120,6,3,0,0,0,0,0,0,3
2024-04-30,P8-2122,16,13,0,0,0,0,0,0,3
2024-04-30,P8-2123,13,11,0,0,0,0,0,0,2
2024-04-30,P8-2124,8,7,0,0,0,0,0,0,1
2024-04-30,P8-2125,2,2,0,0,0,0,0,0,0
2024-04-30,P8-2126,17,15,0,1,0,0,0,0,1
2024-04-30,P8-2127,1,1,0,0,0,0,0,0,0
2024-04-30,P8-2128,32,20,0,1,0,0,0,0,11
2024-04-30,P8-2129,31,15,0,8,0,0,0,0,8
2024-04-30,P8-2130,75,54,1,1,0,0,0,0,19
2024-04-30,P8-2132,7,0,0,0,0,0,0,0,7
2024-04-30,P8-2133,34,20,0,0,0,0,0,0,14
2024-04-30,P8-2134,46,31,0,0,0,0,0,0,15
2024-04-30,P8-2135,10,7,0,0,0,0,0,0,3
2024-04-30,P8-2136,14,6,0,0,0,0,0,0,8
2024-04-30,P8-2137,24,16,0,0,0,0,0,0,8
2024-04-30,P8-2138,19,16,0,0,0,0,0,0,3
2024-04-30,P8-2139,16,12,0,0,0,0,0,0,4
2024-04-30,P8-2140,32,24,0,0,0,0,0,0,8
2024-04-30,P8-2141,132,102,2,0,0,0,0,0,28
2024-04-30,P8-2142,47,28,0,2,0,0,0,0,17
2024-04-30,P8-2144,28,22,0,0,0,0,0,0,6
2024-04-30,P8-2202,21,12,0,0,0,0,0,0,9
2024-04-30,P8-2203,72,49,0,1,0,0,0,0,22
2024-04-30,P8-2204,66,44,1,0,0,0,0,0,21
2024-04-30,P8-2206,39,27,1,0,0,0,0,0,11
2024-04-30,P8-2210,18,15,0,0,0,0,0,0,3
2024-04-30,P8-2211,15,8,0,1,0,0,0,0,6
2024-04-30,P8-2213,10,5,0,1,0,0,0,0,4
2024-04-30,P8-2214,4,0,0,0,0,0,0,0,4
2024-04-30,P8-2215,9,5,1,1,0,0,0,0,2
2024-04-30,P8-2216,9,8,0,0,0,0,0,0,1
2024-04-30,P8-2217,2,2,0,0,0,0,0,0,0
2024-04-30,P8-2223,3,2,0,0,0,0,0,0,1
2024-04-30,P8-2226,4,3,0,0,0,0,0,0,1
2024-04-30,P8-2227,3,2,0,1,0,0,0,0,0
2024-04-30,P8-2228,4,2,0,0,0,0,0,0,2
2024-04-30,P8-2229,10,3,0,0,0,0,0,0,7
2024-04-30,P8-2230,6,5,0,0,0,0,0,0,1
2024-04-30,P8-2231,7,4,0,0,0,0,0,0,3
2024-04-30,P8-2232,4,4,0,0,0,0,0,0,0
2024-04-30,P8-2233,6,4,0,0,0,0,0,0,2
2024-04-30,P8-2234,4,3,0,1,0,0,0,0,0
2024-04-30,P8-2235,13,5,0,1,0,0,0,0,7
2024-04-30,P8-2236,12,7,0,2,0,0,0,0,3
2024-04-30,P8-2237,13,11,0,0,0,0,0,0,2
2024-04-30,P8-2238,2,1,0,0,0,0,0,0,1
2024-04-30,P8-2239,19,13,0,1,0,0,0,0,5
2024-04-30,P8-2241,1,1,0,0,0,0,0,0,0
2024-04-30,P8-2300,230,149,2,9,0,0,1,0,69
2024-04-30,P8-2301,16,14,0,0,0,0,0,0,2
2024-04-30,P8-2302,1,0,0,0,1,0,0,0,0
2024-04-30,P8-2303,4,4,0,0,0,0,0,0,0
2024-04-30,P8-2315,101,80,0,5,0,0,0,0,16
2024-04-30,P9-0001,554,410,6,23,11,0,0,1,103
2024-04-30,P9-0002,120,81,0,23,0,0,0,0,16
2024-04-30,P9-0003,80,64,2,8,0,0,0,0,6
2024-04-30,P9-0004,4,3,0,1,0,0,0,0,0
2024-04-30,P9-0005,78,56,2,6,0,0,0,0,14
2024-04-30,P9-0006,144,108,2,18,4,0,0,0,12
2024-04-30,P9-0007,20,15,1,3,0,0,1,0,0
2024-04-30,P9-0008,115,83,2,7,2,0,0,0,21
2024-04-30,P9-0009,69,54,3,2,0,0,0,0,10
2024-04-30,P9-0010,67,55,0,3,1,0,0,0,8
2024-04-30,P9-0011,49,27,0,8,12,0,0,0,2
2024-04-30,P9-0012,103,77,0,1,0,0,0,0,25
2024-04-30,P9-0013,107,89,0,2,0,0,0,0,16
2024-04-30,P9-0014,97,71,1,2,0,0,0,0,23
2024-04-30,P9-0016,19,17,1,0,0,0,0,0,1
2024-04-30,P9-0017,189,150,1,8,0,0,0,0,30
2024-04-30,P9-0019,88,75,1,4,0,0,0,0,8
2024-04-30,P9-0020,10,7,0,0,0,0,0,0,3
2024-04-30,P9-0021,229,194,0,8,0,0,0,0,27
2024-04-30,P9-0022,70,45,4,3,1,0,0,0,17
2024-04-30,P9-0023,30,23,0,5,0,0,0,0,2
2024-04-30,P9-0024,74,60,2,3,0,0,0,2,7
2024-04-30,P9-0025,27,16,1,5,2,0,0,0,3
2024-04-30,P9-0026,19,17,0,0,1,0,0,0,1
2024-04-30,P9-0027,58,44,1,6,0,0,0,0,7
2024-04-30,P9-0029,20,15,0,1,0,0,0,0,4
2024-04-30,P9-0030,20,15,0,4,0,0,0,0,1
2024-04-30,P9-0031,31,24,0,4,0,0,0,0,3
2024-04-30,P9-0032,92,66,1,7,0,0,0,0,18
2024-04-30,P9-0033,86,70,3,4,0,0,0,0,9
2024-04-30,P9-0034,35,18,0,5,1,0,1,0,10
2024-04-30,P9-0035,120,91,1,2,0,0,0,0,26
2024-04-30,P9-0037,235,15,0,2,0,0,0,214,4
2024-04-30,P9-0038,42,25,0,10,0,0,0,0,7
2024-04-30,P9-0039,41,29,0,8,1,0,0,0,3
2024-04-30,P9-0040,2,0,0,2,0,0,0,0,0
2024-04-30,P9-0041,41,36,0,3,0,0,0,0,2
2024-04-30,P9-0042,66,63,0,0,0,0,0,0,3
2024-04-30,P9-0043,182,87,1,19,1,0,1,60,13
2024-04-30,P9-0044,3,1,0,2,0,0,0,0,0
2024-04-30,P9-0045,44,37,0,0,0,0,0,1,6
2024-04-30,P9-0046,110,84,1,7,1,0,0,0,17
2024-04-30,P9-0047,12,2,0,10,0,0,0,0,0
2024-04-30,P9-0048,19,14,0,0,0,0,0,0,5
2024-04-30,P9-0049,21,15,1,3,0,0,0,0,2
2024-04-30,P9-0050,91,55,2,29,1,0,0,0,4
2024-04-30,P9-0051,75,62,1,1,0,0,0,0,11
2024-04-30,P9-0052,88,71,0,1,0,0,0,0,16
2024-04-30,P9-0053,59,39,0,5,0,0,0,0,15
2024-04-30,P9-0054,5,0,0,5,0,0,0,0,0
2024-04-30,P9-0055,115,84,2,5,0,0,0,0,24
2024-04-30,P9-0056,121,92,1,7,0,0,0,0,21
2024-04-30,P9-0057,34,25,1,0,0,0,0,0,8
2024-04-30,P9-0059,35,29,0,2,0,0,0,0,4
2024-04-30,P9-0060,10,6,0,0,0,0,0,0,4
2024-04-30,P9-0061,76,62,0,5,0,0,0,0,9
2024-04-30,P9-0064,140,112,3,5,0,0,0,0,20
2024-04-30,P9-0066,16,16,0,0,0,0,0,0,0
2024-04-30,P9-0100,25,19,3,1,0,0,0,0,2
2024-04-30,P9-0101,232,156,6,9,8,0,0,1,52
2024-04-30,P9-0102,278,218,1,11,1,0,0,0,47
2024-04-30,P9-0103,319,207,5,11,14,0,0,1,81
2024-04-30,P9-0104,21,13,1,1,0,0,0,0,6
2024-04-30,P9-0105,258,149,2,17,2,0,0,56,32
2024-04-30,P9-0106,1532,1091,21,31,5,0,0,0,384
2024-04-30,P9-0107,645,452,7,16,2,0,0,0,168
2024-04-30,P9-0108,158,98,1,8,1,0,0,0,50
2024-04-30,P9-0109,354,227,8,7,4,0,0,0,108
2024-04-30,P9-0110,81,55,0,6,0,0,0,0,20
2024-04-30,P9-0112,87,69,0,1,0,0,0,0,17
2024-04-30,P9-0113,76,66,0,1,0,0,0,0,9
2024-04-30,P9-0115,1531,1059,19,37,4,0,2,0,410
2024-04-30,P9-0116,1441,975,17,32,0,0,0,0,417
2024-04-30,P9-0117,461,312,8,11,5,0,1,0,124
2024-04-30,P9-0118,19,11,0,0,0,0,0,0,8
2024-04-30,P9-0119,1,1,0,0,0,0,0,0,0
2024-04-30,P9-0120,11,5,0,3,2,0,0,0,1
2024-04-30,P9-0121,255,195,4,15,0,0,1,0,40
2024-04-30,P9-0150,18,13,1,3,0,0,0,0,1
2024-04-30,P9-0151,468,381,4,34,15,0,2,2,30
2024-04-30,P9-0152,56,16,0,7,0,0,2,20,11
2024-04-30,P9-0200,371,251,8,15,0,0,1,2,94
2024-04-30,P9-0201,28,23,2,1,1,0,0,0,1
2024-04-30,P9-0202,84,56,2,4,0,0,0,0,22
2024-04-30,P9-2300,177,143,1,2,0,0,0,0,31
2024-04-30,P9-9001,2,2,0,0,0,0,0,0,0
2024-04-30,P9-9006,12,5,0,0,0,0,0,0,7
2024-04-30,P9-9010,6,4,0,0,0,0,0,0,2
2024-04-30,P9-9013,13,9,1,0,0,0,0,0,3
2024-04-30,P9-9014,16,14,0,0,0,0,0,0,2
2024-04-30,P9-9018,2,1,0,0,0,0,0,0,1
2024-04-30,P9-9020,14,13,0,1,0,0,0,0,0
2024-04-30,P9-9025,8,2,0,0,0,0,0,0,6
2024-04-30,P9-9027,14,10,1,0,0,0,0,0,3
2024-05-31,P1-0101,16,11,0,0,0,0,0,0,5
2024-05-31,P1-0103,2,1,0,0,0,0,0,0,1
2024-05-31,P1-0104,2,1,0,0,0,0,0,0,1
2024-05-31,P1-0106,1,0,0,1,0,0,0,0,0
2024-05-31,P1-0108,7,2,0,1,0,0,0,0,4
2024-05-31,P1-0110,20,2,0,13,2,0,0,0,3
2024-05-31,P1-0111,38,25,0,6,0,0,0,0,7
2024-05-31,P1-0112,112,58,4,13,7,0,0,3,27
2024-05-31,P1-0113,33,14,0,8,5,0,0,0,6
2024-05-31,P1-0116,7,3,0,1,0,0,0,0,3
2024-05-31,P1-0117,1,1,0,0,0,0,0,0,0
2024-05-31,P1-0119,23,12,1,5,3,0,0,0,2
2024-05-31,P1-0122,10,7,0,1,0,0,0,0,2
2024-05-31,P1-0123,8,6,0,1,0,0,0,0,1
2024-05-31,P1-0124,161,97,1,25,5,0,0,0,33
2024-05-31,P1-0126,43,24,1,7,4,0,0,0,7
2024-05-31,P1-0130,45,21,0,3,0,0,0,5,16
2024-05-31,P1-0133,70,31,0,16,8,0,0,0,15
2024-05-31,P1-0137,19,7,0,4,0,0,0,0,8
2024-05-31,P1-0138,7,2,0,1,0,0,0,0,4
2024-05-31,P1-0139,77,44,1,7,8,0,0,0,17
2024-05-31,P1-0143,9,6,0,0,2,0,0,0,1
2024-05-31,P1-0145,41,19,0,12,0,0,0,0,10
2024-05-31,P1-0147,40,23,0,7,1,0,0,0,9
2024-05-31,P1-0148,52,42,1,3,0,0,0,0,6
2024-05-31,P1-0149,8,6,0,0,0,0,0,0,2
2024-05-31,P1-0150,147,97,2,19,0,0,0,0,29
2024-05-31,P1-0156,33,26,1,3,0,0,0,0,3
2024-05-31,P1-0157,18,13,0,3,2,0,0,0,0
2024-05-31,P1-0158,4,3,0,0,0,0,0,0,1
2024-05-31,P1-0159,12,6,0,5,0,0,0,0,1
2024-05-31,P1-0160,15,6,0,2,0,0,0,0,7
2024-05-31,P1-0162,25,19,0,1,0,0,0,0,5
2024-05-31,P1-0163,42,27,0,2,0,0,0,0,13
2024-05-31,P1-0164,53,37,1,2,0,0,0,0,13
2024-05-31,P1-0165,18,10,0,3,0,0,1,0,4
2024-05-31,P1-0167,12,5,0,1,0,0,0,0,6
2024-05-31,P1-0168,8,6,0,0,0,0,0,0,2
2024-05-31,P1-0170,31,22,0,4,1,0,0,0,4
2024-05-31,P1-0171,21,13,0,0,0,0,0,0,8
2024-05-31,P1-0172,40,26,0,8,0,0,0,0,6
2024-05-31,P1-0174,24,8,0,4,9,0,0,0,3
2024-05-31,P1-0179,15,0,0,0,15,0,0,0,0
2024-05-31,P1-0181,13,2,0,2,5,0,0,0,4
2024-05-31,P1-0182,64,35,2,5,6,0,0,0,16
2024-05-31,P1-0183,7,4,0,1,1,0,0,0,1
2024-05-31,P1-0186,101,59,1,14,8,0,0,0,19
2024-05-31,P1-0191,9,1,1,0,5,0,0,0,2
2024-05-31,P1-0192,15,3,0,1,8,0,0,0,3
2024-05-31,P1-0193,2,1,0,1,0,0,0,0,0
2024-05-31,P1-0194,15,11,1,0,0,0,0,0,3
2024-05-31,P1-0195,17,6,2,0,6,0,0,0,3
2024-05-31,P1-0196,75,48,1,9,4,0,0,0,13
2024-05-31,P1-0199,5,4,0,0,0,0,0,0,1
2024-05-31,P1-0200,12,7,0,3,0,0,0,0,2
2024-05-31,P1-0201,28,13,0,8,4,0,0,0,3
2024-05-31,P1-0202,32,20,0,1,4,0,0,0,7
2024-05-31,P1-0203,10,2,0,2,5,0,0,0,1
2024-05-31,P1-0206,17,10,1,3,0,0,0,0,3
2024-05-31,P1-0207,1,0,0,1,0,0,0,0,0
2024-05-31,P1-0208,13,11,0,1,0,0,0,0,1
2024-05-31,P1-0211,53,19,1,11,16,0,0,0,6
2024-05-31,P1-0213,11,4,0,3,0,0,0,1,3
2024-05-31,P1-0220,1,0,0,1,0,0,0,0,0
2024-05-31,P1-0223,38,20,1,8,1,0,0,0,8
2024-05-31,P1-0224,1,0,0,0,0,0,0,0,1
2024-05-31,P1-0228,319,52,2,8,236,0,0,3,18
2024-05-31,P1-0230,69,31,2,16,8,0,0,0,12
2024-05-31,P1-0231,74,49,2,13,1,0,0,0,9
2024-05-31,P1-0233,108,54,0,24,1,0,0,9,20
2024-05-31,P1-0234,79,38,0,21,1,0,0,0,19
2024-05-31,P1-0235,31,22,0,3,0,0,0,1,5
2024-05-31,P1-0236,17,8,1,0,8,0,0,0,0
2024-05-31,P1-0240,17,0,0,1,16,0,0,0,0
2024-05-31,P1-0242,55,0,0,0,0,0,0,46,9
2024-05-31,P1-0243,5,1,0,3,1,0,0,0,0
2024-05-31,P1-0244,145,77,2,37,9,0,1,0,19
2024-05-31,P1-0246,136,37,1,42,34,0,0,0,22
2024-05-31,P1-0249,147,64,3,41,22,0,2,1,14
2024-05-31,P1-0250,27,14,0,7,1,0,0,0,5
2024-05-31,P1-0252,1,0,0,0,0,0,0,0,1
2024-05-31,P1-0253,23,11,0,1,0,0,0,0,11
2024-05-31,P1-0258,17,13,0,1,0,0,0,0,3
2024-05-31,P1-0259,144,53,0,55,16,0,0,0,20
2024-05-31,P1-0263,48,27,1,12,1,0,0,0,7
2024-05-31,P1-0264,80,38,2,15,11,0,0,0,14
2024-05-31,P1-0265,70,30,1,20,7,0,0,0,12
2024-05-31,P1-0269,44,13,0,14,13,0,0,0,4
2024-05-31,P1-0271,72,41,0,17,6,0,1,0,7
2024-05-31,P1-0274,22,8,0,10,3,0,0,0,1
2024-05-31,P1-0276,11,0,0,5,6,0,0,0,0
2024-05-31,P1-0277,145,48,1,24,59,0,0,0,13
2024-05-31,P1-0278,126,36,0,67,16,0,0,0,7
2024-05-31,P1-0279,78,44,2,14,4,0,0,0,14
2024-05-31,P1-0281,69,37,0,13,2,0,0,0,17
2024-05-31,P1-0283,16,11,0,1,0,0,0,0,4
2024-05-31,P1-0286,95,52,0,14,6,0,0,0,23
2024-05-31,P1-0295,2,2,0,0,0,0,0,0,0
2024-05-31,P1-0302,35,22,0,5,0,0,0,0,8
2024-05-31,P1-0303,42,23,0,10,0,0,0,0,9
2024-05-31,P1-0304,40,19,1,9,4,0,0,0,7
2024-05-31,P1-0307,2,0,0,1,1,0,0,0,0
2024-05-31,P1-0308,3,0,0,0,2,0,0,0,1
2024-05-31,P1-0309,81,44,1,21,2,0,0,0,13
2024-05-31,P1-0310,85,34,0,33,8,0,0,2,8
2024-05-31,P1-0319,31,6,0,14,8,0,0,0,3
2024-05-31,P1-0322,23,3,0,7,12,0,1,0,0
2024-05-31,P1-0323,10,2,0,2,6,0,0,0,0
2024-05-31,P1-0326,43,15,0,21,3,0,0,0,4
2024-05-31,P1-0327,14,7,0,3,0,0,0,0,4
2024-05-31,P1-0328,23,7,0,12,1,0,0,0,3
2024-05-31,P1-0330,25,17,0,2,1,0,0,0,5
2024-05-31,P1-0332,21,13,0,7,0,0,0,0,1
2024-05-31,P1-0333,20,8,1,7,0,0,0,0,4
2024-05-31,P1-0336,18,7,0,9,0,0,0,0,2
2024-05-31,P1-0337,29,11,0,4,1,0,0,0,13
2024-05-31,P1-0340,3,2,0,1,0,0,0,0,0
2024-05-31,P1-0342,30,11,0,12,2,0,0,0,5
2024-05-31,P1-0345,52,29,0,8,4,0,0,0,11
2024-05-31,P1-0346,45,23,0,14,2,0,0,0,6
2024-05-31,P1-0348,33,23,0,3,0,0,0,0,7
2024-05-31,P1-0349,30,19,0,2,0,0,0,0,9
2024-05-31,P1-0352,65,42,0,8,1,0,0,0,14
2024-05-31,P1-0353,19,2,0,11,5,0,0,0,1
2024-05-31,P1-0354,18,3,1,7,5,0,0,0,2
2024-05-31,P1-0355,88,40,0,13,25,0,0,0,10
2024-05-31,P1-0357,6,2,0,1,0,0,0,0,3
2024-05-31,P1-0358,22,13,0,5,0,0,0,0,4
2024-05-31,P1-0360,19,12,1,3,0,0,0,0,3
2024-05-31,P1-0363,28,16,1,8,0,0,0,0,3
2024-05-31,P1-0365,130,66,2,16,10,0,0,5,31
2024-05-31,P1-0367,13,8,1,1,1,0,0,0,2
2024-05-31,P1-0371,510,15,0,5,3,483,0,0,4
2024-05-31,P1-0374,4,0,0,2,1,0,1,0,0
2024-05-31,P1-0375,79,28,1,36,6,0,0,0,8
2024-05-31,P1-0377,83,30,0,29,4,0,2,0,18
2024-05-31,P1-0381,47,26,0,15,0,0,0,0,6
2024-05-31,P1-0382,23,13,0,1,1,0,0,0,8
2024-05-31,P1-0384,64,50,0,6,1,0,0,0,7
2024-05-31,P1-0386,55,33,0,5,1,0,0,0,16
2024-05-31,P1-0387,67,45,0,9,2,0,0,0,11
2024-05-31,P1-0390,26,15,0,4,0,0,0,0,7
2024-05-31,P1-0391,46,29,0,9,0,0,0,0,8
2024-05-31,P1-0393,107,69,2,16,2,0,0,1,17
2024-05-31,P1-0394,32,19,0,10,0,0,0,0,3
2024-05-31,P1-0397,37,29,1,2,0,0,0,0,5
2024-05-31,P1-0399,63,40,0,8,0,0,0,0,15
2024-05-31,P1-0401,62,43,0,5,0,0,0,0,14
2024-05-31,P1-0402,8,5,0,1,0,0,0,0,2
2024-05-31,P1-0403,65,28,1,21,9,0,0,0,6
2024-05-31,P1-0405,50,37,0,5,0,0,0,0,8
2024-05-31,P1-0406,36,26,0,6,0,0,0,0,4
2024-05-31,P1-0411,94,52,0,19,5,4,0,0,14
2024-05-31,P1-0412,10,4,0,4,2,0,0,0,0
2024-05-31,P1-0414,11,0,0,1,0,0,0,10,0
2024-05-31,P1-0415,62,28,0,20,4,0,0,0,10
2024-05-31,P1-0416,19,15,0,0,0,0,0,0,4
2024-05-31,P1-0417,28,1,0,7,20,0,0,0,0
2024-05-31,P1-0419,31,18,0,8,0,0,0,0,5
2024-05-31,P1-0422,265,15,1,5,7,0,219,17,1
2024-05-31,P1-0425,130,70,1,16,6,0,15,2,20
2024-05-31,P1-0426,184,18,1,16,10,0,1,126,12
