kod_zsj,nazev_zsj,obyvatel,parkovacich_mist_celkem,parkovacich_mist_v_zps,respektovanost_pct,obsazenost_pct,rezidenti_do_500m_pct,rezidenti_do_125m_pct,rezidenti_od_126m_do_500m_pct,rezidenti_od_501m_do_2000m_pct,rezidenti_nad_2000m_pct,navstevnici_platici_pct,navstevnici_neplatici_pct,volna_mista_pct,rezidentska_pct,vlastnicka_pct,abonentska_pct,prenosna_pct,carsharing_pct,ekologicka_pct,ostatni_pct,socialni_pct,část dne,mestska_cast,filename,date,frekvence,navstevnici_pct,soucet_vsech_typu_pct,navstevnici_neplatici,rezidentska,navstevnici_platici,abonentska,rezidenti_do_125m,rezidenti_nad_2000m,volna_mista,ekologicka,navstevnici,soucet_vsech_typu,carsharing,rezidenti_od_501m_do_2000m,respektovanost,prenosna,vlastnicka,socialni,ostatni,obsazenost,rezidenti_do_500m,rezidenti_od_126m_do_500m
131261,Vysočany-jih,3036,287,269,0.73,0.7,0.59,0.37,0.05,0.02,0.01,0.03,0.19,0.3,0.4,0.01,0.01,0.01,0.0,0.01,0.0,0.02,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.23,0.99,54.53,114.80000000000001,8.61,2.87,106.19,2.87,86.1,2.87,66.01,284.13,0.0,5.74,209.51,2.87,2.87,5.74,0.0,200.89999999999998,169.32999999999998,14.350000000000001
131270,Na Harfě,539,39,39,0.67,0.75,0.61,0.44,0.02,0.02,0.0,0.02,0.25,0.25,0.38,0.0,0.02,0.0,0.0,0.01,0.0,0.07,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.27,1.0,9.75,14.82,0.78,0.78,17.16,0.0,9.75,0.39,10.530000000000001,39.0,0.0,0.78,26.130000000000003,0.0,0.0,2.7300000000000004,0.0,29.25,23.79,0.78
131105,Pod Klíčovem,223,50,50,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131377,Nový Střížkov,1692,473,468,0.91,0.7,0.83,0.56,0.02,0.02,0.01,0.01,0.06,0.3,0.44,0.01,0.01,0.0,0.0,0.01,0.0,0.15,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.99,28.38,208.12,4.73,4.73,264.88000000000005,4.73,141.9,4.73,33.11000000000001,468.27,0.0,9.46,430.43,0.0,4.73,70.95,0.0,331.09999999999997,392.59,9.46
131288,Staré Vysočany,5925,1592,1523,0.89,0.7,0.81,0.53,0.04,0.02,0.0,0.01,0.08,0.3,0.5,0.0,0.02,0.0,0.0,0.01,0.0,0.07,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.99,127.36,796.0,15.92,31.84,843.76,0.0,477.59999999999997,15.92,143.28,1576.08,0.0,31.84,1416.88,0.0,0.0,111.44000000000001,0.0,1114.3999999999999,1289.52,63.68
131296,Nad libeňským nádražím,787,88,87,0.83,0.53,0.75,0.38,0.02,0.0,0.0,0.02,0.09,0.47,0.28,0.02,0.01,0.0,0.0,0.0,0.0,0.09,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.11,0.98,7.92,24.64,1.76,0.88,33.44,0.0,41.36,0.0,9.68,86.24,0.0,0.0,73.03999999999999,0.0,1.76,7.92,0.0,46.64,66.0,1.76
131113,Krocínka,1001,731,730,0.89,0.4,0.82,0.31,0.01,0.02,0.0,0.0,0.05,0.6,0.27,0.0,0.02,0.0,0.0,0.0,0.0,0.05,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.05,0.99,36.550000000000004,197.37,0.0,14.620000000000001,226.60999999999999,0.0,438.59999999999997,0.0,36.550000000000004,723.6899999999999,0.0,14.620000000000001,650.59,0.0,0.0,36.550000000000004,0.0,292.40000000000003,599.42,7.3100000000000005
131121,Nad Krocínkou,1960,359,352,0.89,0.58,0.78,0.42,0.03,0.03,0.0,0.01,0.06,0.42,0.37,0.0,0.01,0.0,0.0,0.01,0.0,0.1,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.98,21.54,132.83,3.59,3.59,150.78,0.0,150.78,3.59,25.130000000000003,351.82,0.0,10.77,319.51,0.0,0.0,35.9,0.0,208.22,280.02,10.77
131024,Klíčov,24,31,31,0.86,0.17,0.86,0.15,0.0,0.0,0.0,0.0,0.02,0.83,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.03,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.02,0.99,0.62,2.48,0.0,0.9299999999999999,4.6499999999999995,0.0,25.73,0.0,0.62,30.69,0.0,0.0,26.66,0.0,0.0,0.9299999999999999,0.0,5.2700000000000005,26.66,0.0
131318,Pod Harfou,134,89,88,0.7,0.4,0.41,0.15,0.01,0.02,0.0,0.09,0.12,0.6,0.14,0.01,0.01,0.0,0.0,0.01,0.0,0.01,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.21,0.99,10.68,12.46,8.01,0.89,13.35,0.0,53.4,0.89,18.689999999999998,88.11,0.0,1.78,62.3,0.0,0.89,0.89,0.0,35.6,36.489999999999995,0.89
131334,U svobodárny,3384,964,913,0.85,0.89,0.74,0.61,0.05,0.02,0.0,0.05,0.13,0.11,0.56,0.01,0.03,0.01,0.0,0.01,0.01,0.07,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.19,1.0,125.32000000000001,539.84,48.2,28.919999999999998,588.04,0.0,106.04,9.64,183.16,964.0,0.0,19.28,819.4,9.64,9.64,67.48,9.64,857.96,713.36,48.2
131342,Na Balabence,3798,733,702,0.93,0.86,0.85,0.66,0.07,0.02,0.0,0.01,0.06,0.14,0.62,0.0,0.02,0.0,0.0,0.0,0.0,0.11,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.96,43.98,454.46,7.33,14.66,483.78000000000003,0.0,102.62,0.0,51.31,703.68,0.0,14.66,681.69,0.0,0.0,80.63,0.0,630.38,623.05,51.31
131385,Starý Prosek,6036,1075,1021,0.9,0.91,0.8,0.63,0.1,0.04,0.0,0.01,0.09,0.09,0.59,0.0,0.01,0.0,0.0,0.0,0.0,0.16,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,0.95,96.75,634.25,10.75,10.75,677.25,0.0,96.75,0.0,107.5,1021.25,0.0,43.0,967.5,0.0,0.0,172.0,0.0,978.25,860.0,107.5
131393,Střížkov-východ,3541,611,598,0.91,0.9,0.84,0.66,0.09,0.03,0.01,0.01,0.08,0.1,0.61,0.01,0.01,0.0,0.0,0.01,0.0,0.15,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.09,0.98,48.88,372.71,6.11,6.11,403.26,6.11,61.1,6.11,54.989999999999995,598.78,0.0,18.33,556.01,0.0,6.11,91.64999999999999,0.0,549.9,513.24,54.989999999999995
131407,Střížkov-Lovosická,5748,1116,1079,0.89,0.91,0.81,0.64,0.09,0.03,0.0,0.01,0.1,0.09,0.58,0.01,0.02,0.0,0.0,0.01,0.0,0.16,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.11,0.98,111.60000000000001,647.28,11.16,22.32,714.24,0.0,100.44,11.16,122.76,1093.68,0.0,33.48,993.24,0.0,11.16,178.56,0.0,1015.5600000000001,903.96,100.44
131351,Podvinní,738,120,119,0.81,0.49,0.69,0.32,0.01,0.03,0.0,0.01,0.09,0.51,0.32,0.0,0.02,0.0,0.0,0.01,0.01,0.01,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.1,0.98,10.799999999999999,38.4,1.2,2.4,38.4,0.0,61.2,1.2,12.0,117.6,0.0,3.5999999999999996,97.2,0.0,0.0,1.2,1.2,58.8,82.8,1.2
131148,Nový Prosek,7945,1454,1380,0.92,0.9,0.84,0.68,0.08,0.03,0.01,0.0,0.08,0.1,0.59,0.01,0.02,0.0,0.0,0.0,0.0,0.17,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.08,0.97,116.32000000000001,857.8599999999999,0.0,29.080000000000002,988.72,14.540000000000001,145.4,0.0,116.32000000000001,1410.3799999999999,0.0,43.62,1337.68,0.0,14.540000000000001,247.18,0.0,1308.6000000000001,1221.36,116.32000000000001
198056,U Nového Střížkova,121,78,78,0.73,0.62,0.62,0.39,0.0,0.06,0.0,0.0,0.17,0.38,0.37,0.0,0.01,0.0,0.0,0.0,0.03,0.05,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.17,1.01,13.260000000000002,28.86,0.0,0.78,30.42,0.0,29.64,0.0,13.260000000000002,78.78,0.0,4.68,56.94,0.0,0.0,3.9000000000000004,2.34,48.36,48.36,0.0
131326,Nové Vysočany,2145,407,392,0.8,0.65,0.7,0.43,0.03,0.01,0.01,0.02,0.13,0.35,0.4,0.0,0.01,0.0,0.0,0.01,0.0,0.07,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.15,0.99,52.910000000000004,162.8,8.14,4.07,175.01,4.07,142.45,4.07,61.05,402.93,0.0,4.07,325.6,0.0,0.0,28.490000000000002,0.0,264.55,284.9,12.209999999999999
317021,U Harfy,391,168,159,0.77,0.58,0.56,0.32,0.01,0.02,0.01,0.07,0.13,0.42,0.29,0.01,0.02,0.0,0.0,0.02,0.0,0.05,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.2,1.01,21.84,48.72,11.760000000000002,3.36,53.76,1.68,70.56,3.36,33.6,169.68,0.0,3.36,129.36,0.0,1.68,8.4,0.0,97.44,94.08000000000001,1.68
317110,Pod Prosekem,1,290,276,0.88,0.43,0.7,0.25,0.05,0.03,0.0,0.02,0.05,0.57,0.26,0.01,0.03,0.0,0.0,0.01,0.01,0.02,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.98,14.5,75.4,5.8,8.7,72.5,0.0,165.29999999999998,2.9,20.3,284.2,0.0,8.7,255.2,0.0,2.9,5.8,2.9,124.7,203.0,14.5
131300,Libeň-průmyslový obvod,192,149,127,0.77,0.59,0.44,0.24,0.02,0.03,0.0,0.12,0.14,0.41,0.22,0.01,0.03,0.0,0.0,0.02,0.01,0.03,noc,P9,P09-OR_202311N_NJ.json,2023-11-30,měsíční,0.26,0.99,20.860000000000003,32.78,17.88,4.47,35.76,0.0,61.089999999999996,2.98,38.74,147.51,0.0,4.47,114.73,0.0,1.49,4.47,1.49,87.91,65.56,2.98
132268,Vršovice-západ,2479,456,437,0.81,0.97,0.61,0.52,0.06,0.08,0.06,0.04,0.18,0.03,0.56,0.01,0.07,0.0,0.0,0.01,0.0,0.08,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.22,0.98,82.08,255.36,18.240000000000002,31.92,237.12,27.36,13.68,4.5600000000000005,100.32000000000001,446.88,0.0,36.480000000000004,369.36,0.0,4.5600000000000005,36.480000000000004,0.0,442.32,278.15999999999997,27.36
132292,Vršovice-východ,4464,806,784,0.9,0.91,0.74,0.51,0.16,0.05,0.03,0.05,0.09,0.09,0.56,0.01,0.03,0.0,0.0,0.01,0.0,0.14,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,0.98,72.53999999999999,451.36000000000007,40.300000000000004,24.18,411.06,24.18,72.53999999999999,8.06,112.84000000000002,789.88,0.0,40.300000000000004,725.4,0.0,8.06,112.84000000000002,0.0,733.46,596.4399999999999,128.96
132314,U Orionky,1612,257,247,0.83,0.95,0.57,0.45,0.09,0.08,0.09,0.05,0.16,0.05,0.55,0.01,0.05,0.0,0.0,0.02,0.0,0.09,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.21,0.98,41.12,141.35000000000002,12.850000000000001,12.850000000000001,115.65,23.13,12.850000000000001,5.14,53.97,251.85999999999999,0.0,20.56,213.31,0.0,2.57,23.13,0.0,244.14999999999998,146.48999999999998,23.13
132365,Strašnice-západ,4424,1001,974,0.86,0.74,0.7,0.47,0.05,0.06,0.02,0.02,0.11,0.26,0.45,0.01,0.04,0.0,0.0,0.01,0.0,0.1,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.13,1.0,110.11,450.45,20.02,40.04,470.46999999999997,20.02,260.26,10.01,130.13,1001.0,0.0,60.059999999999995,860.86,0.0,10.01,100.10000000000001,0.0,740.74,700.6999999999999,50.050000000000004
132373,U Primasky,3805,1126,1089,0.86,0.88,0.67,0.52,0.07,0.08,0.03,0.04,0.13,0.12,0.52,0.01,0.05,0.0,0.0,0.01,0.0,0.11,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.99,146.38,585.52,45.04,56.300000000000004,585.52,33.78,135.12,11.26,191.42000000000002,1114.74,0.0,90.08,968.36,0.0,11.26,123.86,0.0,990.88,754.4200000000001,78.82000000000001
132381,Nad Olšinami,923,237,236,0.86,0.74,0.73,0.5,0.04,0.06,0.01,0.02,0.1,0.26,0.46,0.01,0.03,0.0,0.0,0.0,0.0,0.11,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.99,23.700000000000003,109.02000000000001,4.74,7.109999999999999,118.5,2.37,61.620000000000005,0.0,28.439999999999998,234.63,0.0,14.219999999999999,203.82,0.0,2.37,26.07,0.0,175.38,173.01,9.48
131873,Zahradní Město-východ,4611,802,791,0.89,0.83,0.81,0.63,0.04,0.02,0.03,0.01,0.09,0.17,0.49,0.01,0.01,0.0,0.0,0.0,0.0,0.2,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,0.98,72.17999999999999,392.98,8.02,8.02,505.26,24.06,136.34,0.0,80.2,785.96,0.0,16.04,713.78,0.0,8.02,160.4,0.0,665.66,649.62,32.08
131911,Seřaďovací nádraží,52,13,13,0.49,0.08,0.0,0.0,0.0,0.03,0.0,0.01,0.04,0.92,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.05,1.0,0.52,0.39,0.13,0.0,0.0,0.0,11.96,0.0,0.65,13.0,0.0,0.39,6.37,0.0,0.0,0.0,0.0,1.04,0.0,0.0
131920,Průběžná,4605,971,953,0.86,0.7,0.73,0.48,0.03,0.05,0.01,0.02,0.1,0.3,0.42,0.0,0.02,0.0,0.0,0.01,0.0,0.12,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.99,97.10000000000001,407.82,19.42,19.42,466.08,9.71,291.3,9.71,116.52,961.29,0.0,48.550000000000004,835.06,0.0,0.0,116.52,0.0,679.6999999999999,708.8299999999999,29.13
131938,Rybníčky III,2909,647,634,0.89,0.71,0.75,0.49,0.04,0.05,0.02,0.01,0.08,0.29,0.42,0.01,0.02,0.0,0.0,0.0,0.0,0.14,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.97,51.76,271.74,6.47,12.94,317.03,12.94,187.63,0.0,58.23,627.59,0.0,32.35,575.83,0.0,6.47,90.58000000000001,0.0,459.37,485.25,25.88
131946,Rybníčky I-II,3030,859,841,0.86,0.64,0.74,0.43,0.05,0.04,0.02,0.01,0.09,0.36,0.41,0.01,0.01,0.0,0.0,0.0,0.0,0.1,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,0.99,77.31,352.19,8.59,8.59,369.37,17.18,309.24,0.0,85.9,850.41,0.0,34.36,738.74,0.0,8.59,85.9,0.0,549.76,635.66,42.95
131954,Solidarita,4219,1042,1020,0.92,0.75,0.81,0.55,0.06,0.04,0.02,0.02,0.06,0.25,0.47,0.01,0.03,0.0,0.0,0.01,0.0,0.14,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,0.99,62.519999999999996,489.73999999999995,20.84,31.259999999999998,573.1,20.84,260.5,10.42,83.36,1031.58,0.0,41.68,958.64,0.0,10.42,145.88000000000002,0.0,781.5,844.0200000000001,62.519999999999996
131971,Nové Strašnice,1077,214,209,0.8,0.59,0.59,0.33,0.02,0.06,0.02,0.03,0.12,0.41,0.32,0.01,0.03,0.0,0.0,0.01,0.0,0.07,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,1.0,25.68,68.48,6.42,6.42,70.62,4.28,87.74,2.14,32.1,214.0,0.0,12.84,171.20000000000002,0.0,2.14,14.980000000000002,0.0,126.25999999999999,126.25999999999999,4.28
132179,Pod Bohdalcem,0,56,56,0.73,0.38,0.12,0.04,0.01,0.05,0.06,0.1,0.1,0.62,0.09,0.0,0.05,0.0,0.0,0.04,0.0,0.02,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.2,1.02,5.6000000000000005,5.04,5.6000000000000005,2.8000000000000003,2.24,3.36,34.72,2.24,11.200000000000001,57.120000000000005,0.0,2.8000000000000003,40.879999999999995,0.0,0.0,1.12,0.0,21.28,6.72,0.56
132187,Bohdalec-sever,320,128,124,0.86,0.52,0.63,0.31,0.02,0.04,0.02,0.04,0.07,0.48,0.26,0.0,0.05,0.0,0.0,0.02,0.0,0.07,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.11,0.99,8.96,33.28,5.12,6.4,39.68,2.56,61.44,2.56,14.08,126.72,0.0,5.12,110.08,0.0,0.0,8.96,0.0,66.56,80.64,2.56
132217,KOH-I-NOOR,4,214,209,0.86,0.81,0.64,0.35,0.16,0.09,0.04,0.04,0.11,0.19,0.5,0.02,0.06,0.0,0.0,0.0,0.0,0.07,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,0.99,23.54,107.0,8.56,12.84,74.89999999999999,8.56,40.660000000000004,0.0,32.1,211.85999999999999,0.0,19.259999999999998,184.04,0.0,4.28,14.980000000000002,0.0,173.34,136.96,34.24
132233,Vršovické nádraží,0,186,170,0.76,0.64,0.45,0.25,0.04,0.07,0.07,0.04,0.15,0.36,0.33,0.0,0.02,0.0,0.0,0.01,0.0,0.06,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.19,0.97,27.9,61.38,7.44,3.72,46.5,13.020000000000001,66.96,1.86,35.34,180.42,0.0,13.020000000000001,141.36,0.0,0.0,11.16,0.0,119.04,83.7,7.44
132241,Staré Vršovice,5394,1192,1151,0.83,0.87,0.64,0.49,0.07,0.05,0.04,0.05,0.15,0.13,0.52,0.01,0.04,0.0,0.0,0.01,0.0,0.07,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.2,0.98,178.79999999999998,619.84,59.6,47.68,584.08,47.68,154.96,11.92,238.4,1168.16,0.0,59.6,989.3599999999999,0.0,11.92,83.44000000000001,0.0,1037.04,762.88,83.44000000000001
132250,Vršovice-střed,3572,878,829,0.86,0.96,0.73,0.57,0.13,0.03,0.03,0.04,0.13,0.04,0.58,0.02,0.05,0.0,0.0,0.01,0.0,0.1,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.97,114.14,509.23999999999995,35.12,43.900000000000006,500.46,26.34,35.12,8.78,149.26000000000002,851.66,0.0,26.34,755.08,0.0,17.56,87.80000000000001,0.0,842.88,640.9399999999999,114.14
131890,Zahradní Město-střed,4574,1387,1357,0.89,0.7,0.79,0.5,0.05,0.03,0.02,0.01,0.08,0.3,0.42,0.01,0.02,0.0,0.0,0.0,0.0,0.15,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.99,110.96000000000001,582.54,13.870000000000001,27.740000000000002,693.5,27.740000000000002,416.09999999999997,0.0,124.83,1373.1299999999999,0.0,41.61,1234.43,0.0,13.870000000000001,208.04999999999998,0.0,970.9,1095.73,69.35000000000001
131792,Strašnice-Na Skalce,4399,1078,1044,0.85,0.7,0.72,0.48,0.02,0.04,0.02,0.01,0.1,0.3,0.39,0.01,0.02,0.01,0.0,0.0,0.0,0.13,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.98,107.80000000000001,420.42,10.78,21.56,517.4399999999999,21.56,323.4,0.0,129.35999999999999,1056.44,0.0,43.12,916.3,10.78,10.78,140.14000000000001,0.0,754.5999999999999,776.16,21.56
132098,Nové Zahradní Město,1573,3,3,0.97,0.33,0.97,0.29,0.03,0.0,0.0,0.0,0.01,0.67,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.01,1.01,0.03,0.75,0.0,0.0,0.8699999999999999,0.0,2.0100000000000002,0.0,0.03,3.0300000000000002,0.0,0.0,2.91,0.0,0.0,0.24,0.0,0.99,2.91,0.09
132101,Záběhlice-východ,2281,403,389,0.9,0.73,0.8,0.54,0.04,0.02,0.02,0.01,0.08,0.27,0.4,0.01,0.03,0.0,0.0,0.0,0.0,0.19,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.99,32.24,161.20000000000002,4.03,12.09,217.62,8.06,108.81,0.0,36.269999999999996,398.96999999999997,0.0,8.06,362.7,0.0,4.03,76.57000000000001,0.0,294.19,322.40000000000003,16.12
131903,Zahradní Město-západ,3246,794,756,0.83,0.76,0.68,0.47,0.04,0.04,0.02,0.04,0.13,0.24,0.42,0.01,0.01,0.0,0.0,0.0,0.0,0.13,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.98,103.22,333.47999999999996,31.76,7.94,373.18,15.88,190.56,0.0,134.98000000000002,778.12,0.0,31.76,659.02,0.0,7.94,103.22,0.0,603.44,539.9200000000001,31.76
132152,Michle-východ,625,143,138,0.82,0.54,0.59,0.32,0.0,0.04,0.04,0.03,0.1,0.46,0.32,0.02,0.03,0.0,0.0,0.02,0.0,0.04,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.13,1.02,14.3,45.76,4.29,4.29,45.76,5.72,65.78,2.86,18.59,145.86,0.0,5.72,117.25999999999999,0.0,2.86,5.72,0.0,77.22,84.36999999999999,0.0
132390,U Hagiboru,848,204,202,0.7,0.54,0.42,0.19,0.03,0.07,0.01,0.06,0.16,0.46,0.23,0.0,0.04,0.0,0.0,0.0,0.0,0.04,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.22,0.99,32.64,46.92,12.24,8.16,38.76,2.04,93.84,0.0,44.88,201.96,0.0,14.280000000000001,142.79999999999998,0.0,0.0,8.16,0.0,110.16000000000001,85.67999999999999,6.12
132411,Třebešín,1867,888,876,0.83,0.59,0.66,0.36,0.03,0.04,0.02,0.02,0.1,0.41,0.33,0.01,0.02,0.01,0.0,0.01,0.0,0.09,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.13,1.01,88.80000000000001,293.04,17.76,17.76,319.68,17.76,364.08,8.88,115.44,896.88,0.0,35.52,737.04,8.88,8.88,79.92,0.0,523.92,586.08,26.64
132420,Květnická,1432,305,296,0.91,0.75,0.79,0.55,0.04,0.03,0.02,0.02,0.07,0.25,0.48,0.01,0.02,0.0,0.0,0.0,0.0,0.13,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.98,21.35,146.4,6.1000000000000005,6.1000000000000005,167.75,6.1000000000000005,76.25,0.0,27.45,298.9,0.0,9.15,277.55,0.0,3.0500000000000003,39.65,0.0,228.75,240.95000000000002,12.200000000000001
132438,Nové Malešice,6978,1227,1168,0.86,0.8,0.72,0.53,0.04,0.04,0.03,0.02,0.11,0.2,0.5,0.01,0.02,0.0,0.0,0.0,0.0,0.13,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.13,0.99,134.97,613.5,24.54,24.54,650.3100000000001,36.809999999999995,245.4,0.0,159.51000000000002,1214.73,0.0,49.08,1055.22,0.0,12.27,159.51000000000002,0.0,981.6,883.4399999999999,49.08
132322,Stadión Slavie,69,298,288,0.88,0.72,0.61,0.37,0.07,0.1,0.02,0.04,0.09,0.28,0.45,0.0,0.01,0.0,0.0,0.02,0.0,0.1,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.13,0.99,26.82,134.1,11.92,2.98,110.26,5.96,83.44000000000001,5.96,38.74,295.02,0.0,29.8,262.24,0.0,0.0,29.8,0.0,214.56,181.78,20.860000000000003
132331,Nové Vršovice,5464,993,950,0.88,0.84,0.75,0.59,0.04,0.05,0.02,0.01,0.1,0.16,0.52,0.01,0.03,0.0,0.0,0.0,0.0,0.14,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.11,0.97,99.30000000000001,516.36,9.93,29.79,585.87,19.86,158.88,0.0,109.23,963.2099999999999,0.0,49.650000000000006,873.84,0.0,9.93,139.02,0.0,834.12,744.75,39.72
132349,Pod vinohradskou nemocnicí,2424,414,401,0.86,0.81,0.67,0.49,0.05,0.06,0.03,0.04,0.12,0.19,0.49,0.01,0.05,0.0,0.0,0.01,0.0,0.09,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.16,1.0,49.68,202.85999999999999,16.56,20.700000000000003,202.85999999999999,12.42,78.66,4.14,66.24,414.0,0.0,24.84,356.04,0.0,4.14,37.26,0.0,335.34000000000003,277.38,20.700000000000003
132357,Vinohradská nemocnice,9,194,186,0.85,0.75,0.26,0.12,0.07,0.12,0.07,0.16,0.11,0.25,0.31,0.01,0.01,0.0,0.0,0.02,0.0,0.05,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.27,0.92,21.34,60.14,31.04,1.94,23.279999999999998,13.580000000000002,48.5,3.88,52.38,178.48000000000002,0.0,23.279999999999998,164.9,0.0,1.94,9.700000000000001,0.0,145.5,50.440000000000005,13.580000000000002
132128,Trnkov,115,133,133,0.84,0.42,0.68,0.25,0.03,0.05,0.01,0.0,0.07,0.58,0.25,0.0,0.01,0.0,0.0,0.0,0.0,0.08,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.07,0.99,9.31,33.25,0.0,1.33,33.25,1.33,77.14,0.0,9.31,131.67,0.0,6.65,111.72,0.0,0.0,10.64,0.0,55.86,90.44000000000001,3.9899999999999998
132136,Na Slatinách,20,55,55,0.68,0.43,0.06,0.02,0.0,0.02,0.03,0.07,0.14,0.57,0.07,0.0,0.01,0.0,0.0,0.05,0.0,0.0,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.21,0.91,7.700000000000001,3.8500000000000005,3.8500000000000005,0.55,1.1,1.65,31.349999999999998,2.75,11.549999999999999,50.050000000000004,0.0,1.1,37.400000000000006,0.0,0.0,0.0,0.0,23.65,3.3,0.0
132446,U Nových Malešic,1604,220,211,0.87,0.6,0.73,0.4,0.04,0.02,0.02,0.02,0.08,0.4,0.37,0.0,0.01,0.0,0.0,0.01,0.0,0.1,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,0.99,17.6,81.4,4.4,2.2,88.0,4.4,88.0,2.2,22.0,217.8,0.0,4.4,191.4,0.0,0.0,22.0,0.0,132.0,160.6,8.8
306568,Eden,1991,271,256,0.85,0.75,0.69,0.45,0.07,0.05,0.05,0.01,0.11,0.25,0.48,0.01,0.02,0.0,0.0,0.0,0.0,0.1,den,P10,P10-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.98,29.81,130.07999999999998,2.71,5.42,121.95,13.55,67.75,0.0,32.519999999999996,265.58,0.0,13.55,230.35,0.0,2.71,27.1,0.0,203.25,186.98999999999998,18.970000000000002
