date,mestska_cast,POP_R,POP_V,POP_A,POP_P,POP_C,POP_E,POP_O,POP_S,POP_CELKEM,CELKEM_PS,PS_ZPS,RES_PS,MIX_PS,VIS_PS,OTH_PS,RES_PS_ZPS,MIX_PS_ZPS,VIS_PS_ZPS,OTH_PS_ZPS,POCINVST,PA_cnt,IB_cnt
2022-07-01,P01,5623.0,114.0,2620.0,1359.0,0.0,102.0,180.0,1828.0,11826.0,9115.0,7857.0,6988.0,2026.0,2.0,99.0,6084.0,1771.0,2.0,0.0,212.0,85.0,0.0
2022-07-01,P02,10094.0,105.0,1613.0,238.0,0.0,73.0,74.0,2632.0,14830.0,12115.0,11331.0,8332.0,3737.0,0.0,46.0,7910.0,3421.0,0.0,0.0,131.0,113.0,0.0
2022-07-01,P03,14547.0,161.0,1025.0,165.0,0.0,38.0,0.0,3775.0,19711.0,15125.0,14433.0,11761.0,3364.0,0.0,0.0,11214.0,3219.0,0.0,0.0,183.0,103.0,11.0
2022-07-01,P04,17703.0,201.0,1322.0,277.0,0.0,106.0,0.0,5296.0,24909.0,22786.0,21739.0,13509.0,9042.0,225.0,10.0,12964.0,8587.0,188.0,0.0,257.0,185.0,0.0
2022-07-01,P05,14671.0,278.0,1390.0,136.0,0.0,73.0,1.0,3821.0,20373.0,20587.0,19676.0,10554.0,9852.0,166.0,15.0,10223.0,9337.0,116.0,0.0,241.0,104.0,35.0
2022-07-01,P06,21223.0,247.0,1546.0,171.0,0.0,103.0,1.0,7024.0,30320.0,28615.0,27276.0,19531.0,9026.0,5.0,53.0,18843.0,8428.0,5.0,0.0,303.0,194.0,11.0
2022-07-01,P07,9243.0,105.0,739.0,117.0,0.0,28.0,0.0,2214.0,12447.0,9769.0,9229.0,6979.0,2197.0,583.0,10.0,6582.0,2113.0,534.0,0.0,102.0,68.0,25.0
2022-07-01,P08,11386.0,135.0,840.0,137.0,0.0,69.0,9.0,4115.0,16692.0,15575.0,14783.0,10009.0,5369.0,113.0,84.0,9648.0,5044.0,91.0,0.0,200.0,85.0,17.0
2022-07-01,P09,8995.0,155.0,607.0,102.0,0.0,8.0,160.0,2469.0,12496.0,10709.0,10258.0,0.0,10706.0,0.0,3.0,0.0,10258.0,0.0,0.0,97.0,53.0,60.0
2022-07-01,P10,21688.0,541.0,1842.0,242.0,0.0,14.0,10.0,6017.0,30354.0,25605.0,24727.0,18201.0,7200.0,140.0,64.0,17708.0,6915.0,104.0,0.0,158.0,91.0,21.0
2022-07-01,P18,3238.0,52.0,146.0,34.0,0.0,1.0,45.0,825.0,4341.0,3619.0,3488.0,0.0,3619.0,0.0,0.0,0.0,3488.0,0.0,0.0,31.0,6.0,15.0
2022-08-01,P01,5590.0,111.0,2631.0,1259.0,0.0,95.0,180.0,1814.0,11680.0,9129.0,7866.0,6989.0,2012.0,29.0,99.0,6082.0,1755.0,29.0,0.0,213.0,85.0,0.0
2022-08-01,P02,10105.0,105.0,1603.0,231.0,0.0,66.0,75.0,2646.0,14832.0,12234.0,11337.0,8444.0,3744.0,0.0,46.0,7908.0,3429.0,0.0,0.0,131.0,113.0,0.0
2022-08-01,P03,14573.0,164.0,1031.0,164.0,0.0,34.0,0.0,3787.0,19753.0,15125.0,14431.0,11761.0,3364.0,0.0,0.0,11214.0,3217.0,0.0,0.0,183.0,103.0,11.0
2022-08-01,P04,17366.0,208.0,1324.0,278.0,0.0,95.0,0.0,5238.0,24513.0,22839.0,21790.0,13562.0,9042.0,225.0,10.0,13016.0,8586.0,188.0,0.0,257.0,185.0,0.0
2022-08-01,P05,14712.0,278.0,1406.0,145.0,0.0,69.0,1.0,3856.0,20470.0,20560.0,19645.0,10536.0,9840.0,169.0,15.0,10203.0,9323.0,119.0,0.0,241.0,104.0,35.0
2022-08-01,P06,21333.0,249.0,1548.0,175.0,0.0,98.0,1.0,7062.0,30469.0,28619.0,27271.0,19536.0,9025.0,5.0,53.0,18846.0,8420.0,5.0,0.0,303.0,194.0,11.0
2022-08-01,P07,9283.0,104.0,742.0,126.0,0.0,28.0,0.0,2231.0,12515.0,9792.0,9252.0,6974.0,2197.0,611.0,10.0,6580.0,2113.0,559.0,0.0,103.0,68.0,25.0
2022-08-01,P08,11422.0,132.0,839.0,137.0,0.0,66.0,9.0,4118.0,16724.0,15570.0,14767.0,10002.0,5371.0,113.0,84.0,9632.0,5044.0,91.0,0.0,201.0,85.0,17.0
2022-08-01,P09,9080.0,156.0,606.0,133.0,0.0,8.0,165.0,2471.0,12619.0,10709.0,10261.0,0.0,10706.0,0.0,3.0,0.0,10261.0,0.0,0.0,97.0,53.0,60.0
2022-08-01,P10,21392.0,537.0,1806.0,236.0,0.0,12.0,11.0,5966.0,29960.0,25613.0,24735.0,18209.0,7200.0,140.0,64.0,17717.0,6914.0,104.0,0.0,158.0,91.0,21.0
2022-08-01,P18,3273.0,54.0,149.0,36.0,0.0,1.0,45.0,823.0,4381.0,3619.0,3488.0,0.0,3619.0,0.0,0.0,0.0,3488.0,0.0,0.0,31.0,6.0,15.0
2022-09-01,P01,5597.0,109.0,2646.0,1235.0,0.0,90.0,180.0,1822.0,11679.0,9127.0,7866.0,6991.0,2008.0,29.0,99.0,6084.0,1753.0,29.0,0.0,213.0,84.0,0.0
2022-09-01,P02,10120.0,106.0,1603.0,231.0,0.0,61.0,75.0,2657.0,14854.0,12235.0,11337.0,8444.0,3745.0,0.0,46.0,7907.0,3430.0,0.0,0.0,131.0,112.0,0.0
2022-09-01,P03,14589.0,164.0,1026.0,169.0,0.0,29.0,0.0,3768.0,19745.0,15116.0,14422.0,11753.0,3363.0,0.0,0.0,11206.0,3216.0,0.0,0.0,184.0,103.0,11.0
2022-09-01,P04,17411.0,200.0,1338.0,282.0,0.0,84.0,0.0,5256.0,24575.0,22836.0,21788.0,13559.0,9061.0,206.0,10.0,13014.0,8598.0,176.0,0.0,257.0,185.0,0.0
2022-09-01,P05,14828.0,271.0,1426.0,132.0,0.0,60.0,1.0,3880.0,20601.0,20535.0,19638.0,10510.0,9841.0,169.0,15.0,10183.0,9336.0,119.0,0.0,241.0,104.0,35.0
2022-09-01,P06,21425.0,257.0,1574.0,180.0,0.0,90.0,1.0,7083.0,30613.0,28583.0,27238.0,19525.0,9000.0,5.0,53.0,18832.0,8401.0,5.0,0.0,299.0,195.0,11.0
2022-09-01,P07,9317.0,99.0,759.0,115.0,0.0,27.0,0.0,2241.0,12559.0,9775.0,9234.0,6965.0,2189.0,611.0,10.0,6571.0,2104.0,559.0,0.0,103.0,68.0,25.0
2022-09-01,P08,11455.0,131.0,845.0,137.0,0.0,60.0,9.0,4138.0,16776.0,15570.0,14770.0,10002.0,5371.0,113.0,84.0,9635.0,5044.0,91.0,0.0,201.0,85.0,17.0
2022-09-01,P09,9159.0,156.0,614.0,110.0,0.0,8.0,167.0,2485.0,12699.0,10709.0,10261.0,0.0,10706.0,0.0,3.0,0.0,10261.0,0.0,0.0,97.0,53.0,60.0
2022-09-01,P10,21395.0,537.0,1797.0,231.0,0.0,10.0,10.0,5978.0,29958.0,25612.0,24733.0,18208.0,7200.0,140.0,64.0,17718.0,6911.0,104.0,0.0,158.0,91.0,21.0
2022-09-01,P18,3306.0,51.0,151.0,35.0,0.0,1.0,48.0,826.0,4418.0,3619.0,3486.0,0.0,3619.0,0.0,0.0,0.0,3486.0,0.0,0.0,31.0,6.0,15.0
2022-10-01,P01,5600.0,112.0,2660.0,1379.0,0.0,76.0,179.0,1829.0,11835.0,9216.0,7956.0,7039.0,2049.0,29.0,99.0,6128.0,1799.0,29.0,0.0,213.0,82.0,1.0
2022-10-01,P02,10129.0,108.0,1594.0,254.0,0.0,54.0,76.0,2672.0,14888.0,12234.0,11336.0,8444.0,3740.0,2.0,48.0,7904.0,3430.0,2.0,0.0,131.0,112.0,0.0
2022-10-01,P03,14597.0,166.0,1045.0,165.0,0.0,25.0,0.0,3789.0,19787.0,15119.0,14431.0,11756.0,3363.0,0.0,0.0,11212.0,3219.0,0.0,0.0,182.0,103.0,11.0
2022-10-01,P04,17499.0,198.0,1345.0,275.0,0.0,71.0,0.0,5290.0,24682.0,22850.0,21800.0,13572.0,9062.0,206.0,10.0,13025.0,8599.0,176.0,0.0,257.0,185.0,0.0
2022-10-01,P05,14707.0,263.0,1415.0,138.0,0.0,52.0,1.0,3859.0,20437.0,20511.0,19613.0,10509.0,9818.0,169.0,15.0,10182.0,9311.0,120.0,0.0,242.0,104.0,35.0
2022-10-01,P06,21058.0,262.0,1595.0,177.0,0.0,73.0,1.0,7005.0,30173.0,28601.0,27252.0,19535.0,9008.0,5.0,53.0,18838.0,8409.0,5.0,0.0,299.0,195.0,11.0
2022-10-01,P07,9310.0,96.0,768.0,122.0,0.0,23.0,0.0,2243.0,12563.0,9778.0,9235.0,6968.0,2189.0,611.0,10.0,6572.0,2104.0,559.0,0.0,105.0,68.0,25.0
2022-10-01,P08,11522.0,130.0,832.0,138.0,0.0,54.0,8.0,4133.0,16818.0,15572.0,14794.0,10005.0,5371.0,112.0,84.0,9638.0,5045.0,111.0,0.0,201.0,85.0,17.0
2022-10-01,P09,9216.0,153.0,609.0,111.0,0.0,8.0,172.0,2492.0,12761.0,10735.0,10284.0,0.0,10732.0,0.0,3.0,0.0,10284.0,0.0,0.0,101.0,53.0,60.0
2022-10-01,P10,21312.0,522.0,1778.0,236.0,0.0,10.0,10.0,5992.0,29860.0,25625.0,24749.0,18203.0,7220.0,138.0,64.0,17717.0,6928.0,104.0,0.0,158.0,91.0,21.0
2022-10-01,P18,3284.0,51.0,151.0,33.0,0.0,1.0,51.0,825.0,4396.0,3622.0,3487.0,0.0,3622.0,0.0,0.0,0.0,3487.0,0.0,0.0,31.0,6.0,15.0
2022-11-01,P01,5613.0,113.0,2691.0,1270.0,0.0,70.0,182.0,1815.0,11754.0,9216.0,7955.0,7039.0,2049.0,29.0,99.0,6127.0,1799.0,29.0,0.0,213.0,89.0,2.0
2022-11-01,P02,10174.0,106.0,1602.0,235.0,0.0,52.0,76.0,2674.0,14920.0,12233.0,11334.0,8444.0,3739.0,2.0,48.0,7904.0,3428.0,2.0,0.0,131.0,112.0,1.0
2022-11-01,P03,14660.0,168.0,1049.0,170.0,0.0,22.0,0.0,3785.0,19854.0,15108.0,14420.0,11745.0,3363.0,0.0,0.0,11201.0,3219.0,0.0,0.0,184.0,103.0,11.0
2022-11-01,P04,17523.0,193.0,1349.0,280.0,0.0,60.0,0.0,5303.0,24710.0,22870.0,21817.0,13582.0,9072.0,206.0,10.0,13035.0,8606.0,176.0,0.0,257.0,185.0,0.0
2022-11-01,P05,14814.0,264.0,1423.0,127.0,0.0,45.0,1.0,3867.0,20543.0,20509.0,19607.0,10507.0,9818.0,169.0,15.0,10177.0,9311.0,119.0,0.0,242.0,105.0,35.0
2022-11-01,P06,21061.0,257.0,1629.0,157.0,0.0,67.0,1.0,7042.0,30216.0,28594.0,27248.0,19536.0,9008.0,5.0,45.0,18835.0,8408.0,5.0,0.0,299.0,195.0,11.0
2022-11-01,P07,9327.0,95.0,780.0,131.0,0.0,19.0,0.0,2246.0,12599.0,9778.0,9234.0,6968.0,2189.0,611.0,10.0,6571.0,2104.0,559.0,0.0,105.0,69.0,25.0
2022-11-01,P08,11322.0,131.0,836.0,134.0,0.0,47.0,6.0,4075.0,16552.0,15569.0,14788.0,10005.0,5368.0,112.0,84.0,9636.0,5041.0,111.0,0.0,201.0,85.0,17.0
2022-11-01,P09,9291.0,158.0,611.0,109.0,0.0,8.0,179.0,2491.0,12847.0,10722.0,10281.0,0.0,10719.0,0.0,3.0,0.0,10281.0,0.0,0.0,100.0,53.0,60.0
2022-11-01,P10,21340.0,520.0,1763.0,229.0,0.0,9.0,8.0,6007.0,29876.0,25624.0,24753.0,18202.0,7220.0,138.0,64.0,17718.0,6931.0,104.0,0.0,158.0,91.0,21.0
2022-11-01,P18,3316.0,50.0,149.0,33.0,0.0,1.0,51.0,831.0,4431.0,3622.0,3488.0,0.0,3622.0,0.0,0.0,0.0,3488.0,0.0,0.0,31.0,6.0,15.0
2022-12-01,P01,5586.0,112.0,2672.0,1391.0,0.0,54.0,183.0,1829.0,11827.0,9217.0,7953.0,7039.0,2050.0,29.0,99.0,6126.0,1798.0,29.0,0.0,214.0,89.0,2.0
2022-12-01,P02,10137.0,108.0,1574.0,246.0,0.0,44.0,75.0,2673.0,14858.0,12236.0,11327.0,8447.0,3739.0,2.0,48.0,7897.0,3428.0,2.0,0.0,131.0,112.0,1.0
2022-12-01,P03,14651.0,169.0,1028.0,164.0,0.0,20.0,0.0,3783.0,19815.0,15100.0,14411.0,11741.0,3359.0,0.0,0.0,11196.0,3215.0,0.0,0.0,185.0,103.0,11.0
2022-12-01,P04,17497.0,189.0,1343.0,274.0,0.0,50.0,0.0,5282.0,24637.0,22818.0,21767.0,13659.0,8943.0,206.0,10.0,13107.0,8484.0,176.0,0.0,257.0,185.0,0.0
2022-12-01,P05,14887.0,273.0,1419.0,144.0,0.0,41.0,1.0,3875.0,20641.0,20328.0,19443.0,10326.0,9818.0,169.0,15.0,10004.0,9320.0,119.0,0.0,242.0,104.0,35.0
2022-12-01,P06,20999.0,260.0,1625.0,151.0,0.0,60.0,1.0,7050.0,30148.0,28585.0,27253.0,19530.0,9005.0,5.0,45.0,18842.0,8406.0,5.0,0.0,299.0,195.0,11.0
2022-12-01,P07,9269.0,94.0,765.0,125.0,0.0,16.0,0.0,2241.0,12511.0,9778.0,9235.0,6968.0,2189.0,611.0,10.0,6572.0,2104.0,559.0,0.0,105.0,69.0,25.0
2022-12-01,P08,11257.0,130.0,814.0,134.0,0.0,45.0,6.0,4082.0,16468.0,15565.0,14785.0,10005.0,5384.0,92.0,84.0,9636.0,5058.0,91.0,0.0,201.0,85.0,17.0
2022-12-01,P09,9353.0,161.0,617.0,111.0,0.0,8.0,180.0,2503.0,12933.0,10711.0,10273.0,0.0,10708.0,0.0,3.0,0.0,10273.0,0.0,0.0,99.0,53.0,60.0
2022-12-01,P10,21383.0,523.0,1739.0,223.0,0.0,9.0,9.0,6039.0,29925.0,25630.0,24762.0,18208.0,7220.0,138.0,64.0,17727.0,6931.0,104.0,0.0,158.0,91.0,21.0
2022-12-01,P18,3337.0,50.0,147.0,33.0,0.0,1.0,53.0,831.0,4452.0,3622.0,3489.0,0.0,3622.0,0.0,0.0,0.0,3489.0,0.0,0.0,31.0,6.0,15.0
2023-01-01,P01,5596.0,107.0,2705.0,1219.0,0.0,38.0,187.0,1822.0,11674.0,9204.0,7947.0,7036.0,2044.0,29.0,95.0,6127.0,1791.0,29.0,0.0,214.0,89.0,2.0
2023-01-01,P02,10151.0,107.0,1602.0,222.0,0.0,37.0,74.0,2680.0,14874.0,12235.0,11331.0,8447.0,3738.0,2.0,48.0,7897.0,3432.0,2.0,0.0,131.0,112.0,1.0
2023-01-01,P03,14618.0,174.0,1051.0,167.0,0.0,17.0,0.0,3786.0,19813.0,15100.0,14411.0,11741.0,3359.0,0.0,0.0,11196.0,3215.0,0.0,0.0,185.0,103.0,11.0
2023-01-01,P04,17509.0,192.0,1352.0,278.0,0.0,42.0,0.0,5328.0,24703.0,22915.0,21863.0,13757.0,8939.0,209.0,10.0,13204.0,8480.0,179.0,0.0,257.0,185.0,0.0
2023-01-01,P05,14827.0,275.0,1420.0,131.0,0.0,35.0,1.0,3893.0,20583.0,20328.0,19443.0,10326.0,9818.0,169.0,15.0,10004.0,9320.0,119.0,0.0,242.0,104.0,35.0
2023-01-01,P06,20989.0,265.0,1622.0,150.0,0.0,42.0,1.0,7073.0,30143.0,28587.0,27252.0,19535.0,9002.0,5.0,45.0,18845.0,8402.0,5.0,0.0,300.0,195.0,11.0
2023-01-01,P07,9323.0,97.0,767.0,117.0,0.0,9.0,0.0,2243.0,12557.0,9778.0,9234.0,6968.0,2189.0,611.0,10.0,6571.0,2104.0,559.0,0.0,105.0,69.0,25.0
2023-01-01,P08,11364.0,136.0,810.0,135.0,0.0,40.0,6.0,4088.0,16579.0,15555.0,14773.0,10005.0,5374.0,92.0,84.0,9636.0,5046.0,91.0,0.0,200.0,85.0,17.0
2023-01-01,P09,9427.0,164.0,620.0,116.0,0.0,8.0,191.0,2517.0,13043.0,10752.0,10304.0,0.0,10752.0,0.0,0.0,0.0,10304.0,0.0,0.0,100.0,53.0,57.0
2023-01-01,P10,21460.0,531.0,1768.0,239.0,0.0,8.0,9.0,6088.0,30103.0,25629.0,24763.0,18210.0,7220.0,135.0,64.0,17729.0,6930.0,104.0,0.0,161.0,91.0,21.0
2023-01-01,P18,3366.0,47.0,150.0,34.0,0.0,1.0,53.0,839.0,4490.0,3622.0,3488.0,0.0,3622.0,0.0,0.0,0.0,3488.0,0.0,0.0,32.0,6.0,15.0
2023-02-01,P00,0.0,0.0,0.0,0.0,2473.0,19279.0,7837.0,2801.0,32391.0,,,,,,,,,,,,,
2023-02-01,P01,5581.0,106.0,2717.0,1217.0,0.0,35.0,186.0,1825.0,11667.0,9205.0,7948.0,7037.0,2044.0,29.0,95.0,6128.0,1791.0,29.0,0.0,214.0,89.0,2.0
2023-02-01,P02,10143.0,106.0,1614.0,227.0,0.0,33.0,75.0,2679.0,14877.0,12242.0,11339.0,8447.0,3745.0,2.0,48.0,7898.0,3439.0,2.0,0.0,131.0,112.0,1.0
2023-02-01,P03,14671.0,175.0,1056.0,168.0,0.0,13.0,0.0,3801.0,19884.0,15100.0,14410.0,11741.0,3359.0,0.0,0.0,11195.0,3215.0,0.0,0.0,185.0,103.0,11.0
2023-02-01,P04,17523.0,188.0,1355.0,279.0,0.0,31.0,0.0,5364.0,24742.0,22921.0,21862.0,13761.0,8941.0,209.0,10.0,13204.0,8479.0,179.0,0.0,257.0,185.0,0.0
2023-02-01,P05,14648.0,262.0,1416.0,127.0,0.0,31.0,1.0,3896.0,20382.0,20345.0,19458.0,10344.0,9817.0,169.0,15.0,10021.0,9318.0,119.0,0.0,243.0,104.0,35.0
2023-02-01,P06,21024.0,258.0,1642.0,157.0,0.0,32.0,1.0,7097.0,30212.0,28588.0,27252.0,19536.0,9002.0,5.0,45.0,18846.0,8401.0,5.0,0.0,299.0,193.0,13.0
2023-02-01,P07,9347.0,96.0,773.0,118.0,0.0,7.0,0.0,2248.0,12589.0,9739.0,9316.0,6935.0,2190.0,609.0,5.0,6654.0,2105.0,557.0,0.0,105.0,69.0,25.0
2023-02-01,P08,11432.0,143.0,810.0,141.0,0.0,36.0,6.0,4098.0,16666.0,15576.0,14780.0,10015.0,5384.0,93.0,84.0,9637.0,5052.0,91.0,0.0,201.0,85.0,17.0
2023-02-01,P09,9527.0,164.0,630.0,119.0,0.0,8.0,190.0,2527.0,13165.0,10750.0,10338.0,0.0,10750.0,0.0,0.0,0.0,10338.0,0.0,0.0,100.0,53.0,60.0
2023-03-01,P00,0.0,0.0,0.0,0.0,2662.0,20238.0,7814.0,2843.0,33558.0,,,,,,,,,,,,,
2023-03-01,P01,5590.0,104.0,2719.0,1254.0,0.0,34.0,186.0,1826.0,11713.0,9194.0,7934.0,6864.0,2041.0,39.0,250.0,6105.0,1790.0,39.0,0.0,214.0,89.0,2.0
2023-03-01,P02,10160.0,104.0,1626.0,256.0,0.0,33.0,73.0,2675.0,14927.0,12238.0,11335.0,8448.0,3740.0,2.0,48.0,7899.0,3434.0,2.0,0.0,130.0,113.0,1.0
2023-03-01,P03,14667.0,172.0,1044.0,183.0,0.0,10.0,0.0,3821.0,19897.0,15102.0,14413.0,11743.0,3359.0,0.0,0.0,11199.0,3214.0,0.0,0.0,186.0,103.0,11.0
2023-03-01,P04,17655.0,189.0,1365.0,273.0,0.0,24.0,0.0,5388.0,24896.0,22956.0,21904.0,13762.0,8975.0,209.0,10.0,13205.0,8520.0,179.0,0.0,257.0,185.0,0.0
2023-03-01,P05,14829.0,261.0,1435.0,138.0,0.0,25.0,1.0,3946.0,20636.0,20328.0,19440.0,10342.0,9802.0,169.0,15.0,10018.0,9303.0,119.0,0.0,243.0,104.0,35.0
2023-03-01,P06,21190.0,262.0,1680.0,157.0,0.0,27.0,1.0,7126.0,30443.0,28579.0,27239.0,19530.0,8999.0,5.0,45.0,18841.0,8393.0,5.0,0.0,297.0,193.0,12.0
2023-03-01,P07,9379.0,101.0,785.0,130.0,0.0,7.0,0.0,2242.0,12644.0,9738.0,9315.0,6933.0,2191.0,609.0,5.0,6652.0,2106.0,557.0,0.0,105.0,69.0,25.0
2023-03-01,P08,11561.0,143.0,825.0,141.0,0.0,34.0,6.0,4144.0,16854.0,15561.0,14766.0,10016.0,5368.0,93.0,84.0,9640.0,5035.0,91.0,0.0,201.0,85.0,17.0
2023-03-01,P09,9491.0,163.0,621.0,111.0,0.0,6.0,188.0,2516.0,13096.0,10749.0,10337.0,0.0,10749.0,0.0,0.0,0.0,10337.0,0.0,0.0,100.0,53.0,60.0
2023-04-01,P00,0.0,0.0,0.0,0.0,2740.0,21367.0,7859.0,2826.0,34793.0,,,,,,,,,,,,,
2023-04-01,P01,5597.0,101.0,2731.0,1315.0,0.0,28.0,185.0,1864.0,11821.0,9205.0,7937.0,6857.0,2057.0,39.0,252.0,6094.0,1804.0,39.0,0.0,214.0,89.0,4.0
2023-04-01,P02,10143.0,101.0,1603.0,259.0,0.0,30.0,72.0,2695.0,14903.0,12235.0,11330.0,8446.0,3739.0,2.0,48.0,7896.0,3432.0,2.0,0.0,130.0,113.0,1.0
2023-04-01,P03,14683.0,170.0,1041.0,196.0,0.0,8.0,0.0,3829.0,19927.0,15103.0,14416.0,11743.0,3360.0,0.0,0.0,11201.0,3215.0,0.0,0.0,186.0,103.0,11.0
2023-04-01,P04,17664.0,191.0,1368.0,276.0,0.0,19.0,0.0,5413.0,24933.0,22955.0,21905.0,13758.0,8978.0,209.0,10.0,13203.0,8523.0,179.0,0.0,257.0,185.0,0.0
2023-04-01,P05,14870.0,255.0,1432.0,149.0,0.0,17.0,1.0,3975.0,20700.0,20305.0,19417.0,10342.0,9779.0,169.0,15.0,10018.0,9280.0,119.0,0.0,243.0,104.0,35.0
2023-04-01,P06,21209.0,263.0,1683.0,160.0,0.0,17.0,1.0,7227.0,30560.0,28869.0,27460.0,19545.0,9274.0,5.0,45.0,18833.0,8622.0,5.0,0.0,301.0,198.0,13.0
2023-04-01,P07,9383.0,100.0,787.0,133.0,0.0,7.0,0.0,2251.0,12661.0,9738.0,9308.0,6933.0,2191.0,609.0,5.0,6654.0,2097.0,557.0,0.0,105.0,69.0,25.0
2023-04-01,P08,11633.0,152.0,850.0,143.0,0.0,32.0,5.0,4168.0,16983.0,15561.0,14765.0,10016.0,5368.0,93.0,84.0,9639.0,5035.0,91.0,0.0,201.0,85.0,17.0
2023-04-01,P09,9197.0,144.0,594.0,114.0,0.0,4.0,180.0,2457.0,12690.0,10729.0,10318.0,0.0,10729.0,0.0,0.0,0.0,10318.0,0.0,0.0,100.0,53.0,60.0
2023-05-01,P00,0.0,0.0,0.0,0.0,2751.0,23262.0,7943.0,2835.0,36792.0,,,,,,,,,,,,,
2023-05-01,P01,5602.0,105.0,2742.0,1295.0,0.0,18.0,184.0,1852.0,11798.0,9228.0,7960.0,6869.0,2057.0,50.0,252.0,6105.0,1805.0,50.0,0.0,214.0,89.0,4.0
2023-05-01,P02,10132.0,104.0,1606.0,252.0,0.0,28.0,72.0,2708.0,14902.0,12259.0,11327.0,8466.0,3743.0,2.0,48.0,7893.0,3432.0,2.0,0.0,130.0,112.0,1.0
2023-05-01,P03,14613.0,172.0,1044.0,180.0,0.0,6.0,0.0,3805.0,19820.0,15103.0,14417.0,11743.0,3360.0,0.0,0.0,11202.0,3215.0,0.0,0.0,187.0,103.0,11.0
2023-05-01,P04,17789.0,188.0,1358.0,274.0,0.0,17.0,0.0,5433.0,25060.0,22925.0,21873.0,13753.0,8953.0,209.0,10.0,13199.0,8495.0,179.0,0.0,257.0,185.0,0.0
2023-05-01,P05,14903.0,258.0,1434.0,158.0,0.0,13.0,1.0,4004.0,20772.0,20302.0,19415.0,10341.0,9777.0,169.0,15.0,10017.0,9279.0,119.0,0.0,243.0,104.0,35.0
2023-05-01,P06,21233.0,262.0,1688.0,169.0,0.0,13.0,1.0,7249.0,30615.0,28927.0,27520.0,19606.0,9271.0,5.0,45.0,18894.0,8621.0,5.0,0.0,301.0,198.0,13.0
2023-05-01,P07,9346.0,104.0,782.0,124.0,0.0,4.0,0.0,2214.0,12574.0,9737.0,9305.0,6931.0,2192.0,609.0,5.0,6653.0,2095.0,557.0,0.0,105.0,69.0,25.0
2023-05-01,P08,11652.0,155.0,847.0,146.0,0.0,29.0,5.0,4180.0,17014.0,15550.0,14765.0,10016.0,5357.0,93.0,84.0,9639.0,5035.0,91.0,0.0,201.0,85.0,17.0
2023-05-01,P09,9321.0,150.0,584.0,110.0,0.0,0.0,171.0,2470.0,12806.0,10724.0,10313.0,0.0,10724.0,0.0,0.0,0.0,10313.0,0.0,0.0,100.0,53.0,60.0
2023-06-01,P01,5620.0,101.0,2738.0,1189.0,0.0,16.0,183.0,1867.0,11714.0,9202.0,7929.0,6870.0,2030.0,50.0,252.0,6101.0,1778.0,50.0,0.0,214.0,89.0,4.0
2023-06-01,P02,10164.0,103.0,1603.0,252.0,0.0,27.0,70.0,2710.0,14929.0,12262.0,11325.0,8467.0,3745.0,2.0,48.0,7891.0,3432.0,2.0,0.0,131.0,112.0,1.0
2023-06-01,P03,14681.0,170.0,1057.0,185.0,0.0,6.0,0.0,3814.0,19913.0,15098.0,14422.0,11738.0,3360.0,0.0,0.0,11208.0,3214.0,0.0,0.0,187.0,103.0,11.0
2023-06-01,P04,17894.0,196.0,1350.0,280.0,0.0,17.0,0.0,5473.0,25210.0,22939.0,21886.0,13767.0,8953.0,209.0,10.0,13212.0,8495.0,179.0,0.0,257.0,185.0,0.0
2023-06-01,P05,14987.0,254.0,1440.0,145.0,0.0,10.0,1.0,4038.0,20875.0,20260.0,19368.0,10299.0,9777.0,169.0,15.0,9974.0,9275.0,119.0,0.0,243.0,104.0,35.0
2023-06-01,P06,21314.0,259.0,1685.0,169.0,0.0,10.0,1.0,7263.0,30701.0,28936.0,27525.0,19615.0,9271.0,5.0,45.0,18897.0,8623.0,5.0,0.0,301.0,198.0,13.0
2023-06-01,P07,9376.0,109.0,782.0,128.0,0.0,2.0,0.0,2227.0,12624.0,9740.0,9308.0,6938.0,2192.0,605.0,5.0,6660.0,2095.0,553.0,0.0,105.0,69.0,25.0
2023-06-01,P08,11669.0,162.0,857.0,148.0,0.0,28.0,5.0,4185.0,17054.0,15770.0,14983.0,10239.0,5354.0,93.0,84.0,9860.0,5032.0,91.0,0.0,201.0,85.0,17.0
2023-06-01,P09,9388.0,147.0,583.0,114.0,0.0,0.0,182.0,2468.0,12882.0,10739.0,10320.0,0.0,10739.0,0.0,0.0,0.0,10320.0,0.0,0.0,100.0,53.0,60.0
2023-06-01,P10,22191.0,536.0,1795.0,248.0,0.0,7.0,8.0,6295.0,31080.0,25634.0,24779.0,18215.0,7220.0,135.0,64.0,17745.0,6930.0,104.0,0.0,161.0,91.0,21.0
2023-06-01,P18,3328.0,49.0,143.0,27.0,0.0,1.0,52.0,845.0,4445.0,3592.0,3455.0,0.0,3592.0,0.0,0.0,0.0,3455.0,0.0,0.0,32.0,6.0,15.0
2023-07-01,P01,5596.0,99.0,2728.0,1428.0,0.0,12.0,184.0,1865.0,11912.0,9224.0,7947.0,6891.0,2031.0,50.0,252.0,6122.0,1775.0,50.0,0.0,214.0,89.0,4.0
2023-07-01,P02,10129.0,111.0,1594.0,281.0,0.0,26.0,69.0,2716.0,14926.0,12261.0,11323.0,8468.0,3743.0,2.0,48.0,7892.0,3429.0,2.0,0.0,131.0,112.0,1.0
